valor,rsi,b7l,b7u,b21l,b21u,ema100,ema200
"[139.941905, 60.916302172135836, 139.7687956511424, 140.15348577742907, 139.74709216718978, 140.3241273566198, 140.071442, 140.1492, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.936865, 58.722218251988025, 139.76777189031066, 140.1530695382608, 139.74639652594217, 140.32434299786738, 140.071442, 140.1492, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.939825, 59.99123895744146, 139.7683749311077, 140.1533122117495, 139.74680775380438, 140.32421367476707, 140.071442, 140.1492, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.940855, 60.44578490510442, 139.76858358227548, 140.153397846296, 139.7469490638894, 140.32417045992017, 140.071442, 140.1492, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.940955, 60.49028268551305, 139.7686038068883, 140.15340619311175, 139.74696273414196, 140.32416631347712, 140.071442, 140.1492, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.942665, 61.26146276001072, 139.76894874907083, 140.15354982235783, 139.74719514741574, 140.3240967573462, 140.071442, 140.1492, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.940735, 60.39247390856469, 139.7685593050791, 140.15338783777813, 139.7469326480948, 140.32417544714332, 140.071442, 140.1492, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.939825, 59.99123895744146, 139.7683749311077, 140.1533122117495, 139.74680775380438, 140.32421367476707, 140.071442, 140.1492, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.935035, 57.96416478555291, 139.76739652934364, 140.15292204208495, 139.7461384844916, 140.32442675360363, 140.071442, 140.1492, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.935535, 58.169333144551075, 139.76749927904066, 140.1529621495308, 139.74620927570388, 140.32440358143904, 140.071442, 140.1492, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.937565, 59.01745313510287, 139.76791495919892, 140.1531264693726, 139.74649446260784, 140.32431172786838, 140.071442, 140.1492, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.937025, 58.78943979394954, 139.76780461675594, 140.1530825261013, 139.74641894894341, 140.3243358129614, 140.071442, 140.1492, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.938565, 59.4444042537846, 139.76811885147873, 140.15320829137846, 139.7466336343609, 140.32426779421056, 140.071442, 140.1492, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.943565, 61.67529835622846, 139.76912961496475, 140.153626099321, 139.74731644625666, 140.324061172791, 140.071442, 140.1492, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.942365, 61.12474893996603, 139.76888835577802, 140.15352450136487, 139.74715455747656, 140.3241087758568, 140.071442, 140.1492, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.942695, 61.275167785228035, 139.76895478552265, 140.15355235733452, 139.7471992020935, 140.32409555981133, 140.071442, 140.1492, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.941785, 60.86215835864416, 139.76877144710548, 140.15347569575172, 139.7470758611344, 140.32413223410376, 140.071442, 140.1492, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.933925, 39.91883598930687, 139.76289190202033, 140.15282095512265, 139.7312044006495, 140.31609798030294, 140.069168, 140.147293, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.929915, 38.394897182025574, 139.76206517568193, 140.15250196717534, 139.73063264447524, 140.31628783171533, 140.069168, 140.147293, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.933855, 39.89119683481625, 139.7628775490337, 140.15281530810927, 139.73119453783625, 140.3161011764496, 140.069168, 140.147293, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.927905, 37.673984119575714, 139.76164733795738, 140.15234551918562, 139.7303408878884, 140.31638815973074, 140.069168, 140.147293, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.932255, 39.26971762414886, 139.76254871826325, 140.15268699602257, 139.73096795834724, 140.31617537498622, 140.069168, 140.147293, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.929835, 38.36567732115756, 139.762048589208, 140.15249569650643, 139.73062109809766, 140.3162917590453, 140.069168, 140.147293, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.926795, 37.287352071007454, 139.7614156084458, 140.15226010584004, 139.73017829362104, 140.31644503971236, 140.069168, 140.147293, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.924715, 36.583817126269466, 139.76097949593975, 140.1521019326318, 139.72987079152864, 140.31655444656673, 140.069168, 140.147293, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.934215, 40.03375024816301, 139.76295133458234, 140.15284437970348, 139.7312452161592, 140.3160847838409, 140.069168, 140.147293, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.933155, 39.6168958742646, 139.7627338653094, 140.15275899183357, 139.73109567891646, 140.3161333687027, 140.069168, 140.147293, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.929565, 38.26738779770442, 139.76199258298504, 140.15247455987225, 139.7305820887632, 140.316305054094, 140.069168, 140.147293, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.926565, 37.20822954147637, 139.7613675050122, 140.15224249498792, 139.730144471804, 140.31645695676752, 140.069168, 140.147293, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.929835, 38.36567732115756, 139.762048589208, 140.15249569650643, 139.73062109809766, 140.3162917590453, 140.069168, 140.147293, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.933335, 39.687069474514324, 139.76277083926595, 140.15277344644846, 139.7311211398513, 140.316125050625, 140.069168, 140.147293, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.926835, 37.30114687384978, 139.76142397119847, 140.1522631716588, 139.73018417108335, 140.31644297177388, 140.069168, 140.147293, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.922435, 35.84251688589155, 139.76049863727158, 140.15193136272856, 139.72952950352635, 140.31667859171182, 140.069168, 140.147293, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.921215, 35.45806224722959, 139.76024013005238, 140.15184129851914, 139.72934507603094, 140.31674682873103, 140.069168, 140.147293, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.922715, 35.93193157520176, 139.76055784829168, 140.15195215170849, 139.72957165338985, 140.31666310851503, 140.069168, 140.147293, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.922765, 35.94794544968531, 139.76056841703, 140.15195586868444, 139.72957917316398, 140.31666035064563, 140.069168, 140.147293, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.917745, 34.40832693456338, 139.75950028390966, 140.15158971609046, 139.72881364015018, 140.31694778842137, 140.069168, 140.147293, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.918945, 34.76424446168916, 139.75975690476648, 140.1516759523765, 139.72899857143537, 140.31687714285042, 140.069168, 140.147293, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.919715, 34.99652898299338, 139.7599211433302, 140.1517317138128, 139.72911659594763, 140.31683245167153, 140.069168, 140.147293, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.921325, 35.492387573705216, 139.76026347251477, 140.1518493846282, 139.72936175639114, 140.3167406245613, 140.069168, 140.147293, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.916055, 33.91925988225659, 139.75913750482943, 140.15146963802783, 139.7285511381965, 140.3170493379941, 140.069168, 140.147293, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.907525, 31.6487483324188, 139.75728206217588, 140.15088793782422, 139.72718964088284, 140.31759845435533, 140.069168, 140.147293, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.912615, 32.96550596697679, 139.7583941234164, 140.15123016229802, 139.72800939941027, 140.31726345773268, 140.069168, 140.147293, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.908115, 31.795963418485147, 139.7574117038043, 140.1509268676244, 139.72728576999214, 140.31755851572228, 140.069168, 140.147293, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.910615, 32.43525816310578, 139.75795888520065, 140.15109397194232, 139.72768987541997, 140.3173925055325, 140.069168, 140.147293, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.911205, 32.58989898990052, 139.75808751246993, 140.15113391610166, 139.72778448299053, 140.31735408843812, 140.069168, 140.147293, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.912705, 32.98977505112429, 139.7584136566499, 140.1512363433502, 139.72802369926055, 140.31725772931097, 140.069168, 140.147293, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.914415, 33.457773353243894, 139.75878392798782, 140.1513546434409, 139.72829410626738, 140.317150179447, 140.069168, 140.147293, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
